customer_id,city,state,audience_segment,gender,age_group
CU00037334,Pune,Maharashtra,Parents,Male,18-24
CU00037335,Delhi,Delhi,Students,Female,25-34
CU00037336,Delhi,Delhi,Students,Male,35-44
CU00037337,Bangalore,Karnataka,Young Professionals,Female,55+
CU00037338,Mumbai,Maharashtra,Students,Male,25-34
CU00037339,Kolkata,West Bengal,Fitness Enthusiasts,Female,25-34
CU00037340,Delhi,Delhi,Parents,Female,55+
CU00037341,Kolkata,West Bengal,Parents,Female,25-34
CU00037342,Kolkata,West Bengal,Parents,Male,25-34
CU00037343,Pune,Maharashtra,Fitness Enthusiasts,Male,35-44
CU00037344,Bangalore,Karnataka,Young Professionals,Male,45-54
CU00037345,Bangalore,Karnataka,Parents,Male,35-44
CU00037346,Kolkata,West Bengal,Fitness Enthusiasts,Male,35-44
CU00037347,Pune,Maharashtra,Gamers,Male,25-34
CU00037348,Mumbai,Maharashtra,Gamers,Female,45-54
CU00037349,Pune,Maharashtra,Parents,Male,25-34
CU00037350,Delhi,Delhi,Parents,Female,18-24
CU00037351,Chennai,Tamil Nadu,Students,Male,35-44
CU00037352,Delhi,Delhi,Fitness Enthusiasts,Male,35-44
CU00037353,Bangalore,Karnataka,Parents,Female,35-44
CU00037354,Delhi,Delhi,Young Professionals,Female,18-24
CU00037355,Bangalore,Karnataka,Fitness Enthusiasts,Female,25-34
CU00037356,Bangalore,Karnataka,Fitness Enthusiasts,Male,45-54
CU00037357,Hyderabad,Telangana,Gamers,Male,25-34
CU00037358,Chennai,Tamil Nadu,Young Professionals,Female,25-34
CU00037359,Mumbai,Maharashtra,Young Professionals,Male,45-54
CU00037360,Pune,Maharashtra,Corporate,Male,35-44
CU00037361,Delhi,Delhi,Young Professionals,Female,45-54
CU00037362,Kolkata,West Bengal,Fitness Enthusiasts,Female,25-34
CU00037363,Mumbai,Maharashtra,Young Professionals,Female,45-54
CU00037364,Kolkata,West Bengal,Parents,Female,25-34
CU00037365,Delhi,Delhi,Students,Male,35-44
CU00037366,Pune,Maharashtra,Gamers,Female,35-44
CU00037367,Mumbai,Maharashtra,Gamers,Male,25-34
CU00037368,Delhi,Delhi,Students,Female,25-34
CU00037369,Kolkata,West Bengal,Young Professionals,Female,18-24
CU00037370,Bangalore,Karnataka,Young Professionals,Female,18-24
CU00037371,Chennai,Tamil Nadu,Parents,Female,18-24
CU00037372,Pune,Maharashtra,Young Professionals,Female,55+
CU00037373,Pune,Maharashtra,Young Professionals,Male,25-34
CU00037374,Kolkata,West Bengal,Young Professionals,Female,45-54
CU00037375,Mumbai,Maharashtra,Students,Male,35-44
CU00037376,Delhi,Delhi,Parents,Male,18-24
CU00037377,Chennai,Tamil Nadu,Fitness Enthusiasts,Female,45-54
CU00037378,Bangalore,Karnataka,Parents,Male,45-54
CU00037379,Mumbai,Maharashtra,Parents,Male,18-24
CU00037380,Kolkata,West Bengal,Young Professionals,Male,35-44
CU00037381,Pune,Maharashtra,Fitness Enthusiasts,Male,25-34
CU00037382,Bangalore,Karnataka,Young Professionals,Male,45-54
CU00037383,Chennai,Tamil Nadu,Fitness Enthusiasts,Male,18-24
CU00037384,Pune,Maharashtra,Young Professionals,Male,25-34
CU00037385,Hyderabad,Telangana,Corporate,Female,35-44
CU00037386,Pune,Maharashtra,Parents,Male,55+
CU00037387,Pune,Maharashtra,Fitness Enthusiasts,Male,45-54
CU00037388,Hyderabad,Telangana,Fitness Enthusiasts,Male,55+
CU00037389,Hyderabad,Telangana,Fitness Enthusiasts,Female,45-54
CU00037390,Chennai,Tamil Nadu,Students,Female,18-24
CU00037391,Pune,Maharashtra,Gamers,Female,25-34
CU00037392,Hyderabad,Telangana,Students,Male,25-34
CU00037393,Chennai,Tamil Nadu,Parents,Female,18-24
CU00037394,Mumbai,Maharashtra,Young Professionals,Male,25-34
CU00037395,Pune,Maharashtra,Young Professionals,Female,25-34
CU00037396,Delhi,Delhi,Parents,Male,25-34
CU00037397,Hyderabad,Telangana,Young Professionals,Female,35-44
CU00037398,Mumbai,Maharashtra,Corporate,Male,35-44
CU00037399,Mumbai,Maharashtra,Fitness Enthusiasts,Male,55+
CU00037400,Mumbai,Maharashtra,Students,Female,35-44
CU00037401,Pune,Maharashtra,Parents,Male,25-34
CU00037402,Hyderabad,Telangana,Young Professionals,Female,18-24
CU00037403,Chennai,Tamil Nadu,Gamers,Female,45-54
CU00037404,Pune,Maharashtra,Young Professionals,Female,18-24
CU00037405,Delhi,Delhi,Parents,Female,25-34
CU00037406,Chennai,Tamil Nadu,Fitness Enthusiasts,Female,25-34
CU00037407,Kolkata,West Bengal,Gamers,Female,45-54
CU00037408,Chennai,Tamil Nadu,Gamers,Male,35-44
CU00037409,Delhi,Delhi,Fitness Enthusiasts,Male,18-24
CU00037410,Pune,Maharashtra,Gamers,Female,25-34
CU00037411,Kolkata,West Bengal,Fitness Enthusiasts,Male,35-44
CU00037412,Kolkata,West Bengal,Parents,Male,35-44
CU00037413,Bangalore,Karnataka,Fitness Enthusiasts,Male,18-24
CU00037414,Bangalore,Karnataka,Gamers,Male,18-24
CU00037415,Bangalore,Karnataka,Gamers,Male,25-34
CU00037416,Kolkata,West Bengal,Parents,Male,25-34
CU00037417,Mumbai,Maharashtra,Fitness Enthusiasts,Female,25-34
CU00037418,Kolkata,West Bengal,Young Professionals,Male,18-24
CU00037419,Bangalore,Karnataka,Fitness Enthusiasts,Male,45-54
CU00037420,Hyderabad,Telangana,Corporate,Male,25-34
CU00037421,Delhi,Delhi,Fitness Enthusiasts,Female,35-44
CU00037422,Delhi,Delhi,Parents,Male,25-34
CU00037423,Chennai,Tamil Nadu,Fitness Enthusiasts,Female,18-24
CU00037424,Chennai,Tamil Nadu,Young Professionals,Male,25-34
CU00037425,Chennai,Tamil Nadu,Parents,Male,35-44
CU00037426,Mumbai,Maharashtra,Young Professionals,Female,25-34
CU00037427,Chennai,Tamil Nadu,Students,Male,25-34
CU00037428,Chennai,Tamil Nadu,Fitness Enthusiasts,Female,35-44
CU00037429,Mumbai,Maharashtra,Young Professionals,Male,25-34
CU00037430,Delhi,Delhi,Parents,Male,18-24
CU00037431,Pune,Maharashtra,Young Professionals,Male,25-34
CU00037432,Chennai,Tamil Nadu,Fitness Enthusiasts,Female,35-44
CU00037433,Pune,Maharashtra,Parents,Female,25-34
CU00037434,Bangalore,Karnataka,Young Professionals,Male,45-54
CU00037435,Pune,Maharashtra,Fitness Enthusiasts,Male,35-44
CU00037436,Pune,Maharashtra,Fitness Enthusiasts,Male,55+
CU00037437,Hyderabad,Telangana,Corporate,Female,25-34
CU00037438,Hyderabad,Telangana,Gamers,Male,55+
CU00037439,Mumbai,Maharashtra,Corporate,Male,25-34
CU00037440,Kolkata,West Bengal,Parents,Male,55+
CU00037441,Pune,Maharashtra,Young Professionals,Female,18-24
CU00037442,Delhi,Delhi,Parents,Male,35-44
CU00037443,Kolkata,West Bengal,Students,Female,25-34
CU00037444,Pune,Maharashtra,Parents,Male,55+
CU00037445,Delhi,Delhi,Young Professionals,Male,35-44
CU00037446,Chennai,Tamil Nadu,Young Professionals,Female,25-34
CU00037447,Chennai,Tamil Nadu,Fitness Enthusiasts,Male,25-34
CU00037448,Chennai,Tamil Nadu,Young Professionals,Male,18-24
CU00037449,Chennai,Tamil Nadu,Students,Male,45-54
CU00037450,Mumbai,Maharashtra,Fitness Enthusiasts,Female,45-54
CU00037451,Chennai,Tamil Nadu,Students,Male,45-54
CU00037452,Mumbai,Maharashtra,Young Professionals,Male,35-44
CU00037453,Mumbai,Maharashtra,Young Professionals,Male,45-54
CU00037454,Hyderabad,Telangana,Students,Female,18-24
CU00037455,Chennai,Tamil Nadu,Young Professionals,Female,45-54
CU00037456,Kolkata,West Bengal,Young Professionals,Male,25-34
CU00037457,Hyderabad,Telangana,Young Professionals,Male,18-24
CU00037458,Chennai,Tamil Nadu,Young Professionals,Male,55+
CU00037459,Chennai,Tamil Nadu,Corporate,Male,18-24
CU00037460,Mumbai,Maharashtra,Fitness Enthusiasts,Male,25-34
CU00037461,Bangalore,Karnataka,Gamers,Male,55+
CU00037462,Delhi,Delhi,Young Professionals,Female,18-24
CU00037463,Pune,Maharashtra,Fitness Enthusiasts,Female,45-54
CU00037464,Mumbai,Maharashtra,Corporate,Female,35-44
CU00037465,Mumbai,Maharashtra,Fitness Enthusiasts,Male,25-34
CU00037466,Hyderabad,Telangana,Fitness Enthusiasts,Female,25-34
CU00037467,Mumbai,Maharashtra,Parents,Female,45-54
CU00037468,Bangalore,Karnataka,Students,Male,25-34
CU00037469,Delhi,Delhi,Students,Male,45-54
CU00037470,Bangalore,Karnataka,Corporate,Male,35-44
CU00037471,Bangalore,Karnataka,Fitness Enthusiasts,Male,25-34
CU00037472,Delhi,Delhi,Young Professionals,Male,18-24
CU00037473,Hyderabad,Telangana,Young Professionals,Female,35-44
CU00037474,Bangalore,Karnataka,Fitness Enthusiasts,Male,25-34
CU00037475,Hyderabad,Telangana,Gamers,Male,45-54
CU00037476,Pune,Maharashtra,Parents,Male,25-34
CU00037477,Chennai,Tamil Nadu,Parents,Female,25-34
CU00037478,Mumbai,Maharashtra,Students,Male,55+
CU00037479,Kolkata,West Bengal,Students,Female,25-34
CU00037480,Pune,Maharashtra,Gamers,Male,55+
CU00037481,Delhi,Delhi,Students,Female,35-44
CU00037482,Delhi,Delhi,Young Professionals,Male,45-54
CU00037483,Delhi,Delhi,Young Professionals,Male,35-44
CU00037484,Pune,Maharashtra,Young Professionals,Female,25-34
CU00037485,Hyderabad,Telangana,Students,Male,45-54
CU00037486,Bangalore,Karnataka,Parents,Male,45-54
CU00037487,Mumbai,Maharashtra,Gamers,Male,35-44
CU00037488,Chennai,Tamil Nadu,Students,Male,55+
CU00037489,Bangalore,Karnataka,Gamers,Male,55+
CU00037490,Chennai,Tamil Nadu,Students,Male,25-34
CU00037491,Hyderabad,Telangana,Students,Female,25-34
CU00037492,Chennai,Tamil Nadu,Fitness Enthusiasts,Male,25-34
CU00037493,Delhi,Delhi,Fitness Enthusiasts,Male,25-34
CU00037494,Pune,Maharashtra,Parents,Male,35-44
CU00037495,Chennai,Tamil Nadu,Fitness Enthusiasts,Female,25-34
CU00037496,Kolkata,West Bengal,Young Professionals,Female,25-34
CU00037497,Chennai,Tamil Nadu,Fitness Enthusiasts,Male,18-24
CU00037498,Delhi,Delhi,Students,Female,25-34
CU00037499,Delhi,Delhi,Fitness Enthusiasts,Female,25-34
CU00037500,Hyderabad,Telangana,Fitness Enthusiasts,Female,45-54
CU00037501,Hyderabad,Telangana,Gamers,Male,45-54
CU00037502,Hyderabad,Telangana,Parents,Female,35-44
CU00037503,Chennai,Tamil Nadu,Students,Male,25-34
CU00037504,Bangalore,Karnataka,Young Professionals,Female,18-24
CU00037505,Hyderabad,Telangana,Parents,Male,25-34
CU00037506,Mumbai,Maharashtra,Parents,Female,45-54
CU00037507,Mumbai,Maharashtra,Young Professionals,Male,45-54
CU00037508,Delhi,Delhi,Gamers,Male,25-34
CU00037509,Pune,Maharashtra,Gamers,Female,25-34
CU00037510,Bangalore,Karnataka,Young Professionals,Female,18-24
CU00037511,Delhi,Delhi,Parents,Female,35-44
CU00037512,Mumbai,Maharashtra,Fitness Enthusiasts,Male,35-44
CU00037513,Delhi,Delhi,Parents,Male,35-44
CU00037514,Pune,Maharashtra,Fitness Enthusiasts,Female,45-54
CU00037515,Bangalore,Karnataka,Parents,Female,25-34
CU00037516,Chennai,Tamil Nadu,Fitness Enthusiasts,Female,25-34
CU00037517,Kolkata,West Bengal,Young Professionals,Female,25-34
CU00037518,Kolkata,West Bengal,Parents,Female,18-24
CU00037519,Pune,Maharashtra,Young Professionals,Female,18-24
CU00037520,Pune,Maharashtra,Young Professionals,Male,25-34
CU00037521,Hyderabad,Telangana,Fitness Enthusiasts,Male,35-44
CU00037522,Kolkata,West Bengal,Fitness Enthusiasts,Male,25-34
CU00037523,Kolkata,West Bengal,Young Professionals,Male,35-44
CU00037524,Bangalore,Karnataka,Students,Female,35-44
CU00037525,Mumbai,Maharashtra,Parents,Male,25-34
CU00037526,Pune,Maharashtra,Gamers,Female,35-44
CU00037527,Kolkata,West Bengal,Fitness Enthusiasts,Female,25-34
CU00037528,Mumbai,Maharashtra,Young Professionals,Male,25-34
CU00037529,Kolkata,West Bengal,Gamers,Male,25-34
CU00037530,Delhi,Delhi,Parents,Female,18-24
CU00037531,Mumbai,Maharashtra,Young Professionals,Male,25-34
CU00037532,Hyderabad,Telangana,Parents,Male,18-24
CU00037533,Pune,Maharashtra,Parents,Male,45-54
CU00037534,Mumbai,Maharashtra,Young Professionals,Male,25-34
CU00037535,Bangalore,Karnataka,Students,Female,35-44
CU00037536,Kolkata,West Bengal,Young Professionals,Female,18-24
CU00037537,Mumbai,Maharashtra,Young Professionals,Female,35-44
CU00037538,Pune,Maharashtra,Students,Male,25-34
CU00037539,Chennai,Tamil Nadu,Parents,Female,45-54
CU00037540,Kolkata,West Bengal,Students,Female,35-44
CU00037541,Kolkata,West Bengal,Young Professionals,Male,18-24
CU00037542,Chennai,Tamil Nadu,Parents,Male,25-34
CU00037543,Hyderabad,Telangana,Parents,Female,25-34
CU00037544,Pune,Maharashtra,Gamers,Male,25-34
CU00037545,Chennai,Tamil Nadu,Fitness Enthusiasts,Male,35-44
CU00037546,Delhi,Delhi,Students,Female,18-24
CU00037547,Delhi,Delhi,Corporate,Female,18-24
CU00037548,Pune,Maharashtra,Young Professionals,Male,45-54
CU00037549,Pune,Maharashtra,Parents,Male,35-44
CU00037550,Hyderabad,Telangana,Parents,Male,35-44
CU00037551,Delhi,Delhi,Fitness Enthusiasts,Male,18-24
CU00037552,Mumbai,Maharashtra,Fitness Enthusiasts,Female,18-24
CU00037553,Kolkata,West Bengal,Parents,Male,25-34
CU00037554,Bangalore,Karnataka,Young Professionals,Male,35-44
CU00037555,Delhi,Delhi,Fitness Enthusiasts,Female,25-34
CU00037556,Chennai,Tamil Nadu,Fitness Enthusiasts,Female,25-34
CU00037557,Kolkata,West Bengal,Students,Male,45-54
CU00037558,Chennai,Tamil Nadu,Students,Male,18-24
CU00037559,Mumbai,Maharashtra,Young Professionals,Female,25-34
CU00037560,Pune,Maharashtra,Fitness Enthusiasts,Female,25-34
CU00037561,Chennai,Tamil Nadu,Parents,Male,25-34
CU00037562,Mumbai,Maharashtra,Parents,Female,35-44
CU00037563,Hyderabad,Telangana,Gamers,Male,25-34
CU00037564,Mumbai,Maharashtra,Young Professionals,Female,18-24
CU00037565,Hyderabad,Telangana,Gamers,Male,35-44
CU00037566,Delhi,Delhi,Fitness Enthusiasts,Female,45-54
CU00037567,Chennai,Tamil Nadu,Young Professionals,Male,18-24
CU00037568,Delhi,Delhi,Parents,Female,25-34
CU00037569,Chennai,Tamil Nadu,Students,Male,55+
CU00037570,Delhi,Delhi,Gamers,Female,45-54
CU00037571,Chennai,Tamil Nadu,Young Professionals,Male,18-24
CU00037572,Mumbai,Maharashtra,Students,Male,45-54
CU00037573,Kolkata,West Bengal,Young Professionals,Male,18-24
CU00037574,Hyderabad,Telangana,Fitness Enthusiasts,Male,25-34
CU00037575,Pune,Maharashtra,Gamers,Male,35-44
CU00037576,Hyderabad,Telangana,Gamers,Male,35-44
CU00037577,Kolkata,West Bengal,Young Professionals,Female,35-44
CU00037578,Pune,Maharashtra,Young Professionals,Male,45-54
CU00037579,Delhi,Delhi,Corporate,Male,18-24
CU00037580,Bangalore,Karnataka,Young Professionals,Male,25-34
CU00037581,Bangalore,Karnataka,Fitness Enthusiasts,Male,25-34
CU00037582,Mumbai,Maharashtra,Fitness Enthusiasts,Female,55+
CU00037583,Kolkata,West Bengal,Young Professionals,Female,45-54
CU00037584,Delhi,Delhi,Fitness Enthusiasts,Female,18-24
CU00037585,Kolkata,West Bengal,Young Professionals,Male,35-44
CU00037586,Mumbai,Maharashtra,Parents,Male,35-44
CU00037587,Hyderabad,Telangana,Fitness Enthusiasts,Female,25-34
CU00037588,Pune,Maharashtra,Students,Male,35-44
CU00037589,Hyderabad,Telangana,Young Professionals,Female,25-34
CU00037590,Bangalore,Karnataka,Young Professionals,Female,35-44
CU00037591,Hyderabad,Telangana,Young Professionals,Male,18-24
CU00037592,Pune,Maharashtra,Fitness Enthusiasts,Male,25-34
CU00037593,Delhi,Delhi,Parents,Female,35-44
CU00037594,Hyderabad,Telangana,Students,Female,35-44
CU00037595,Kolkata,West Bengal,Parents,Female,18-24
CU00037596,Mumbai,Maharashtra,Students,Male,35-44
CU00037597,Chennai,Tamil Nadu,Students,Female,18-24
CU00037598,Hyderabad,Telangana,Fitness Enthusiasts,Male,18-24
CU00037599,Kolkata,West Bengal,Corporate,Female,35-44
CU00037600,Mumbai,Maharashtra,Young Professionals,Female,45-54
CU00037601,Hyderabad,Telangana,Students,Female,18-24
CU00037602,Mumbai,Maharashtra,Gamers,Male,55+
CU00037603,Hyderabad,Telangana,Young Professionals,Male,35-44
CU00037604,Hyderabad,Telangana,Gamers,Female,25-34
CU00037605,Chennai,Tamil Nadu,Young Professionals,Male,25-34
CU00037606,Hyderabad,Telangana,Parents,Female,35-44
CU00037607,Mumbai,Maharashtra,Young Professionals,Male,25-34
CU00037608,Kolkata,West Bengal,Fitness Enthusiasts,Male,45-54
CU00037609,Kolkata,West Bengal,Students,Female,55+
CU00037610,Bangalore,Karnataka,Fitness Enthusiasts,Female,35-44
CU00037611,Hyderabad,Telangana,Fitness Enthusiasts,Female,25-34
CU00037612,Kolkata,West Bengal,Young Professionals,Female,18-24
CU00037613,Chennai,Tamil Nadu,Students,Female,35-44
CU00037614,Pune,Maharashtra,Fitness Enthusiasts,Male,25-34
CU00037615,Mumbai,Maharashtra,Young Professionals,Male,45-54
CU00037616,Delhi,Delhi,Parents,Male,25-34
CU00037617,Chennai,Tamil Nadu,Parents,Male,18-24
CU00037618,Kolkata,West Bengal,Fitness Enthusiasts,Male,25-34
CU00037619,Kolkata,West Bengal,Gamers,Male,18-24
CU00037620,Bangalore,Karnataka,Parents,Male,35-44
CU00037621,Pune,Maharashtra,Fitness Enthusiasts,Male,35-44
CU00037622,Delhi,Delhi,Young Professionals,Male,25-34
CU00037623,Kolkata,West Bengal,Young Professionals,Female,35-44
CU00037624,Bangalore,Karnataka,Young Professionals,Female,25-34
CU00037625,Hyderabad,Telangana,Corporate,Male,35-44
CU00037626,Pune,Maharashtra,Fitness Enthusiasts,Female,35-44
CU00037627,Delhi,Delhi,Corporate,Female,45-54
CU00037628,Hyderabad,Telangana,Fitness Enthusiasts,Male,35-44
CU00037629,Pune,Maharashtra,Gamers,Female,35-44
CU00037630,Kolkata,West Bengal,Young Professionals,Male,18-24
CU00037631,Pune,Maharashtra,Corporate,Male,55+
CU00037632,Chennai,Tamil Nadu,Young Professionals,Female,45-54
CU00037633,Mumbai,Maharashtra,Fitness Enthusiasts,Male,25-34
CU00037634,Mumbai,Maharashtra,Corporate,Male,18-24
CU00037635,Mumbai,Maharashtra,Young Professionals,Female,18-24
CU00037636,Kolkata,West Bengal,Fitness Enthusiasts,Male,25-34
CU00037637,Bangalore,Karnataka,Fitness Enthusiasts,Female,35-44
CU00037638,Delhi,Delhi,Students,Male,25-34
CU00037639,Pune,Maharashtra,Fitness Enthusiasts,Male,35-44
CU00037640,Hyderabad,Telangana,Young Professionals,Male,45-54
CU00037641,Delhi,Delhi,Parents,Male,35-44
CU00037642,Mumbai,Maharashtra,Young Professionals,Female,45-54
CU00037643,Chennai,Tamil Nadu,Young Professionals,Male,45-54
CU00037644,Kolkata,West Bengal,Gamers,Female,35-44
CU00037645,Hyderabad,Telangana,Fitness Enthusiasts,Female,18-24
CU00037646,Delhi,Delhi,Young Professionals,Female,35-44
CU00037647,Kolkata,West Bengal,Students,Female,25-34
CU00037648,Pune,Maharashtra,Parents,Male,25-34
CU00037649,Delhi,Delhi,Parents,Female,55+
CU00037650,Pune,Maharashtra,Young Professionals,Male,35-44
CU00037651,Chennai,Tamil Nadu,Corporate,Male,45-54
CU00037652,Pune,Maharashtra,Gamers,Female,35-44
CU00037653,Delhi,Delhi,Fitness Enthusiasts,Male,35-44
CU00037654,Pune,Maharashtra,Fitness Enthusiasts,Male,35-44
CU00037655,Mumbai,Maharashtra,Young Professionals,Female,35-44
CU00037656,Delhi,Delhi,Parents,Male,45-54
CU00037657,Hyderabad,Telangana,Fitness Enthusiasts,Female,25-34
CU00037658,Pune,Maharashtra,Young Professionals,Female,35-44
CU00037659,Hyderabad,Telangana,Young Professionals,Female,18-24
CU00037660,Kolkata,West Bengal,Students,Male,35-44
CU00037661,Pune,Maharashtra,Young Professionals,Female,35-44
CU00037662,Bangalore,Karnataka,Fitness Enthusiasts,Male,18-24
CU00037663,Mumbai,Maharashtra,Young Professionals,Male,45-54
CU00037664,Chennai,Tamil Nadu,Fitness Enthusiasts,Male,35-44
CU00037665,Chennai,Tamil Nadu,Young Professionals,Male,25-34
CU00037666,Hyderabad,Telangana,Parents,Male,25-34
CU00037667,Kolkata,West Bengal,Gamers,Female,45-54
CU00037668,Pune,Maharashtra,Young Professionals,Male,25-34
CU00037669,Bangalore,Karnataka,Fitness Enthusiasts,Male,25-34
CU00037670,Pune,Maharashtra,Students,Male,45-54
CU00037671,Bangalore,Karnataka,Young Professionals,Female,18-24
CU00037672,Kolkata,West Bengal,Fitness Enthusiasts,Male,25-34
CU00037673,Kolkata,West Bengal,Parents,Male,45-54
CU00037674,Delhi,Delhi,Parents,Female,25-34
CU00037675,Mumbai,Maharashtra,Young Professionals,Female,25-34
CU00037676,Delhi,Delhi,Students,Female,35-44
CU00037677,Mumbai,Maharashtra,Fitness Enthusiasts,Female,45-54
CU00037678,Mumbai,Maharashtra,Students,Male,55+
CU00037679,Hyderabad,Telangana,Parents,Male,35-44
CU00037680,Delhi,Delhi,Fitness Enthusiasts,Male,18-24
CU00037681,Delhi,Delhi,Fitness Enthusiasts,Female,35-44
CU00037682,Kolkata,West Bengal,Fitness Enthusiasts,Female,35-44
CU00037683,Hyderabad,Telangana,Parents,Male,45-54
CU00037684,Bangalore,Karnataka,Young Professionals,Female,25-34
CU00037685,Mumbai,Maharashtra,Young Professionals,Male,25-34
CU00037686,Kolkata,West Bengal,Young Professionals,Female,35-44
CU00037687,Delhi,Delhi,Parents,Male,35-44
CU00037688,Hyderabad,Telangana,Fitness Enthusiasts,Male,45-54
CU00037689,Hyderabad,Telangana,Young Professionals,Female,35-44
CU00037690,Pune,Maharashtra,Parents,Male,45-54
CU00037691,Delhi,Delhi,Young Professionals,Female,25-34
CU00037692,Mumbai,Maharashtra,Fitness Enthusiasts,Male,25-34
CU00037693,Kolkata,West Bengal,Young Professionals,Male,25-34
CU00037694,Delhi,Delhi,Parents,Male,35-44
CU00037695,Hyderabad,Telangana,Young Professionals,Female,25-34
CU00037696,Pune,Maharashtra,Fitness Enthusiasts,Female,25-34
CU00037697,Hyderabad,Telangana,Corporate,Female,18-24
CU00037698,Bangalore,Karnataka,Young Professionals,Male,45-54
CU00037699,Kolkata,West Bengal,Parents,Female,18-24
CU00037700,Bangalore,Karnataka,Young Professionals,Male,25-34
CU00037701,Bangalore,Karnataka,Students,Female,25-34
CU00037702,Hyderabad,Telangana,Fitness Enthusiasts,Male,25-34
CU00037703,Kolkata,West Bengal,Fitness Enthusiasts,Male,25-34
CU00037704,Delhi,Delhi,Corporate,Male,25-34
